InvoiceDate,InvoiceId,SalesUNit,Qty,NetWeight,CustomerName,LineAmount1,Freight,City,State,ItemName,ProductCategory
30-06-2019,SGE-1920/002632,SET,9,216,Customer 4,198012.6,437.65,JAIPUR,RJ,Item 2,Category 2
30-06-2019,SGE-1920/002632,SET,18,432,Customer 4,434331.5,959.98,JAIPUR,RJ,Item 3,Category 2
30-06-2019,SGE-1920/002743,CAN,504,209.16,Customer 63,100800,285,VERAVAL,GJ,Item 5,Category 3
30-06-2019,SGE-1920/002731,CAN,24,9.96,Customer 32,6481.44,13.58,CHANDIGARH,CH,Item 5,Category 3
30-06-2019,SGE-1920/002693,BKT,50,1000,Customer 77,646800,1737.67,JAMSHEDPUR,JH,Item 1,Category 1
30-06-2019,SGE-1920/002759,SET,14,336,Customer 33,383236.66,830.92,BHILWARA,RJ,Item 3,Category 2
30-06-2019,SGE-1920/002759,SET,10,240,Customer 33,249595.99,541.16,BHILWARA,RJ,Item 2,Category 2
30-06-2019,SGE-1920/002665,KIT,100,1800,Customer 33,682950,5392.02,BHILWARA,RJ,Item 4,Category 2
30-06-2019,SGE-1920/002650,SET,4,96,Customer 120,89402.11,256.45,GOA,GA,Item 2,Category 2
30-06-2019,SGE-1920/002651,SET,1,24,Customer 120,22350.53,54.23,GOA,GA,Item 2,Category 2
30-06-2019,SGE-1920/002683,BKT,5,100,Customer 57,39425,148,AHMEDABAD,GJ,Item 1,Category 1
30-06-2019,SGE-1920/002638,KIT,50,900,Customer 5,319723.2,1252.51,GURGAON,HR,Item 4,Category 2
30-06-2019,SGE-1920/002581,SET,2,48,Customer 55,54704.16,161.12,GODAVARIKHANI,TS,Item 3,Category 2
30-06-2019,SGE-1920/002702,SET,8,192,Customer 169,268097.82,597.78,CHENNAI,TN,Item 2,Category 2
30-06-2019,SGE-1920/002702,BKT,10,200,Customer 169,113400,252.85,CHENNAI,TN,Item 1,Category 1
30-06-2019,SGE-1920/002681,BKT,2,40,Customer 169,18144,61.87,CHENNAI,TN,Item 1,Category 1
30-06-2019,SGE-1920/002767,BKT,12,240,Customer 190,110496,494.13,KATNI,MP,Item 1,Category 1
30-06-2019,SGE-1920/002689,CAN,10,4.15,Customer 191,2619.6,7.34,PATNA,BH,Item 5,Category 3
06-07-2019,SGE-1920/002827,SET,5,120,Customer 192,145800,297.34,VIJAYAWADA,AP,Item 3,Category 2
09-07-2019,SGE-1920/002874,CAN,21,8.72,Customer 53,4996.89,10.49,LUDHIANA,PB,Item 5,Category 3
09-07-2019,SGE-1920/002875,BKT,2,40,Customer 90,24818.98,70.81,MUMBAI,MH,Item 1,Category 1
10-07-2019,SGE-1920/002907,BKT,25,500,Customer 83,323444,761.7,RANCHI,JH,Item 1,Category 1
10-07-2019,SGE-1920/002886,BKT,10,200,Customer 100,116096,333.74,Bhubaneswar,OR,Item 1,Category 1
11-07-2019,SGE-1920/002920,CAN,12,4.98,Customer 31,3143.52,5.32,BALLARPUR,MH,Item 5,Category 3
12-07-2019,SGE-1920/002962,BKT,7,140,Customer 69,64064,216.63,CHANDIGARH,CH,Item 1,Category 1
16-07-2019,SGE-1920/003019,CAN,756,313.74,Customer 10,148176,594.1,MUMBAI,MH,Item 5,Category 3
16-07-2019,SGE-1920/003020,CAN,252,104.58,Customer 10,49392,201.37,MUMBAI,MH,Item 5,Category 3
16-07-2019,SGE-1920/003041,SET,2,48,Customer 86,48587.95,91.2,INDORE,MP,Item 2,Category 2
16-07-2019,SGE-1920/003040,CAN,504,209.16,Customer 97,100800,389.83,PUNE,MH,Item 5,Category 3
16-07-2019,SGE-1920/003022,BKT,2,40,Customer 5,25331.6,69.34,GURGAON,HR,Item 1,Category 1
16-07-2019,SGE-1920/003017,CAN,200,83,Customer 45,40000,151.6,JAMSHEDPUR,JH,Item 5,Category 3
16-07-2019,SGE-1920/003036,SET,2,48,Customer 180,47130.72,109.45,BOKARO,JH,Item 2,Category 2
16-07-2019,SGE-1920/003024,BKT,15,300,Customer 100,135150,140.56,Bhubaneswar,OR,Item 1,Category 1
16-07-2019,SGE-1920/003018,CAN,150,62.25,Customer 191,39294,125.87,PATNA,BH,Item 5,Category 3
17-07-2019,SGE-1920/003042,CAN,504,209.16,Customer 97,100800,389.83,PUNE,MH,Item 5,Category 3
17-07-2019,SGE-1920/003055,CAN,12,4.98,Customer 27,3195.91,5.07,AURANGABAD,MH,Item 5,Category 3
18-07-2019,SGE-1920/003073,CAN,504,209.16,Customer 74,100800,285,GANDHIDHAM,GJ,Item 5,Category 3
18-07-2019,SGE-1920/003101,BKT,26,520,Customer 57,152880,713,AHMEDABAD,GJ,Item 1,Category 1
18-07-2019,SGE-1920/003089,KIT,50,900,Customer 5,319723.2,1392.51,GURGAON,HR,Item 4,Category 2
18-07-2019,SGE-1920/003102,BKT,125,2500,Customer 108,351500,0,BELLARY,KA,Item 1,Category 1
19-07-2019,SGE-1920/003108,SET,25,600,Customer 75,530825.04,1315.12,JHARSUGUDA,OR,Item 2,Category 2
19-07-2019,SGE-1920/003133,CAN,12,4.98,Customer 14,3240.72,5.89,RAJKOT,GJ,Item 5,Category 3
20-07-2019,SGE-1920/003148,CAN,48,19.92,Customer 29,12962.88,41.48,VIJAYWADA,AP,Item 5,Category 3
20-07-2019,SGE-1920/003150,CAN,48,19.92,Customer 39,12638.81,26,MEERUT,UP,Item 5,Category 3
20-07-2019,SGE-1920/003157,BKT,5,100,Customer 182,64033.2,121.55,ADITYAPUR,JH,Item 1,Category 1
22-07-2019,DD-1920/000137,CAN,71,29.47,Customer 101,12070,0,RAIGAD,MH,Item 5,Category 3
22-07-2019,SGE-1920/003178,CAN,504,209.16,Customer 16,100800,389.83,BHOPAL,MP,Item 5,Category 3
22-07-2019,SGE-1920/003198,BKT,3,60,Customer 37,32043.84,97.46,HARIDWAR,UT,Item 1,Category 1
22-07-2019,SGE-1920/003225,SET,10,240,Customer 126,171444,449.35,RAIGARH,CT,Item 2,Category 2
23-07-2019,SGE-1920/003229,BKT,125,2500,Customer 77,1331000,4049.24,JAMSHEDPUR,JH,Item 1,Category 1
24-07-2019,SGE-1920/003332,BKT,5,100,Customer 95,56781,166.05,CHENNAI,TN,Item 1,Category 1
24-07-2019,SGE-1920/003312,CAN,24,9.96,Customer 96,7194.4,0,BANGALORE,KA,Item 5,Category 3
24-07-2019,SGE-1920/003333,BKT,7,140,Customer 57,77269.63,230.36,AHMEDABAD,GJ,Item 1,Category 1
25-07-2019,SGE-1920/003365,CAN,24,9.96,Customer 93,6481.44,16.29,GWALIOR,MP,Item 5,Category 3
25-07-2019,SGE-1920/003367,KIT,13,234,Customer 57,79284.66,332.46,AHMEDABAD,GJ,Item 4,Category 2
26-07-2019,SGE-1920/003396,CAN,12,4.98,Customer 53,2855.36,4.94,LUDHIANA,PB,Item 5,Category 3
26-07-2019,SGE-1920/003379,BKT,5,100,Customer 4,50678.46,159.71,JAIPUR,RJ,Item 1,Category 1
26-07-2019,SGE-1920/003402,CAN,24,9.96,Customer 170,6287.04,15.3,ANGUL,OR,Item 5,Category 3
26-07-2019,SGE-1920/003400,CAN,504,209.16,Customer 22,100800,389.83,VADODARA,GJ,Item 5,Category 3
26-07-2019,SGE-1920/003394,BKT,1,20,Customer 7,11049.6,32.03,GOA,GA,Item 1,Category 1
26-07-2019,SGE-1920/003369,BKT,1,20,Customer 171,11233.76,33.68,GOA,GA,Item 1,Category 1
26-07-2019,SGE-1920/003412,CAN,504,209.16,Customer 141,100800,389.83,RAIPUR,CT,Item 5,Category 3
27-07-2019,DD-1920/000149,BKT,15,300,Customer 46,120606,0,BHARUCH,GJ,Item 1,Category 1
27-07-2019,DD-1920/000148,CAN,675,280.13,Customer 65,114750,0,VADODARA,GJ,Item 5,Category 3
27-07-2019,SGE-1920/003430,CAN,96,39.84,Customer 53,22842.91,69.06,LUDHIANA,PB,Item 5,Category 3
27-07-2019,SGE-1920/003450,KIT,25,450,Customer 56,142025.4,607.71,AHMEDABAD,GJ,Item 4,Category 2
27-07-2019,SGE-1920/003435,SET,2,48,Customer 86,48587.95,103.78,INDORE,MP,Item 2,Category 2
27-07-2019,SGE-1920/003415,KIT,1,18,Customer 193,5595.5,41.63,HARIDWAR,UT,Item 4,Category 2
29-07-2019,DD-1920/000150,BKT,10,200,Customer 65,80404,0,VADODARA,GJ,Item 1,Category 1
29-07-2019,DD-1920/000153,BKT,5,100,Customer 1,40202,0,JAMNAGAR,GJ,Item 1,Category 1
29-07-2019,DD-1920/000153,BKT,25,500,Customer 1,201010,0,JAMNAGAR,GJ,Item 1,Category 1
29-07-2019,SGE-1920/003466,BKT,1,20,Customer 24,5880,22,BHARUCH,GJ,Item 1,Category 1
29-07-2019,SGE-1920/003464,SET,9,216,Customer 56,206699.04,455.35,AHMEDABAD,GJ,Item 3,Category 2
29-07-2019,SGE-1920/003465,BKT,20,400,Customer 88,153000,585.12,BILASPUR,CT,Item 1,Category 1
29-07-2019,SGE-1920/003479,CAN,192,79.68,Customer 57,32558.4,143.86,AHMEDABAD,GJ,Item 5,Category 3
29-07-2019,SGE-1920/003483,KIT,15,270,Customer 7,93258.27,411.99,GOA,GA,Item 4,Category 2
29-07-2019,SGE-1920/003509,SET,1,24,Customer 171,29253.6,57.99,GOA,GA,Item 2,Category 2
29-07-2019,SGE-1920/003469,KIT,60,1080,Customer 108,255000,0,BELLARY,KA,Item 4,Category 2
30-07-2019,SGE-1920/003514,CAN,150,62.25,Customer 99,39294,121.87,LUDHIANA,PB,Item 5,Category 3
30-07-2019,SGE-1920/003529,CAN,12,4.98,Customer 53,2855.36,16.26,LUDHIANA,PB,Item 5,Category 3
30-07-2019,SGE-1920/003524,SET,1,24,Customer 33,25377.56,55.23,BHILWARA,RJ,Item 2,Category 2
31-07-2019,SGE-1920/003633,CAN,1008,418.32,Customer 24,197568,775.47,BHARUCH,GJ,Item 5,Category 3
31-07-2019,SGE-1920/003662,KIT,100,1800,Customer 75,390000,405.6,JHARSUGUDA,OR,Item 4,Category 2
31-07-2019,SGE-1920/003544,KIT,20,360,Customer 17,96800,1140.67,SONEBHANDRA,UP,Item 4,Category 2
31-07-2019,SGE-1920/003636,CAN,1512,627.48,Customer 4,296352,1163.21,JAIPUR,RJ,Item 5,Category 3
31-07-2019,SGE-1920/003608,KIT,50,900,Customer 4,272620.08,2783.52,JAIPUR,RJ,Item 4,Category 2
31-07-2019,SGE-1920/003598,CAN,12,4.98,Customer 39,3159.7,7.5,MEERUT,UP,Item 5,Category 3
31-07-2019,SGE-1920/003654,SET,4,96,Customer 33,109741.13,224.8,BHILWARA,RJ,Item 2,Category 2
31-07-2019,SGE-1920/003671,SET,7,168,Customer 33,157374.54,363.65,BHILWARA,RJ,Item 2,Category 2
31-07-2019,SGE-1920/003723,KIT,4,72,Customer 80,22528,219.75,RAIPUR,CT,Item 4,Category 2
31-07-2019,SGE-1920/003704,CAN,120,49.8,Customer 55,32407.2,95.89,GODAVARIKHANI,TS,Item 5,Category 3
31-07-2019,SGE-1920/003621,CAN,504,209.16,Customer 44,100800,389.83,VISAKHAPATNAM,AP,Item 5,Category 3
31-07-2019,SGE-1920/003672,SET,3,72,Customer 171,87760.8,180.7,GOA,GA,Item 2,Category 2
31-07-2019,ST/MR-552/18/000095,BKT,-125,-2500,Customer 108,-351500,0,BELLARY,KA,Item 1,Category 1
31-07-2019,SGE-1920/003536,BKT,125,2500,Customer 108,351500,0,BELLARY,KA,Item 1,Category 1
31-07-2019,SGE-1920/003684,BKT,125,2500,Customer 108,351500,0,BELLARY,KA,Item 1,Category 1
31-07-2019,SGE-1920/003691,BKT,106,2120,Customer 121,1219254.4,3528.02,SURAT,GJ,Item 1,Category 1
31-07-2019,SGE-1920/003585,SET,11,264,Customer 147,264064.6,583.81,BAHADURGARH,HR,Item 2,Category 2
31-07-2019,SGE-1920/003585,SET,1,24,Customer 147,26320.59,58.19,BAHADURGARH,HR,Item 3,Category 2
07-08-2019,SGE-1920/003777,BKT,22,440,Customer 75,132001.76,607.28,JHARSUGUDA,OR,Item 1,Category 1
08-08-2019,SGE-1920/003811,CAN,180,74.7,Customer 110,25848,0,GURGAON,HR,Item 5,Category 3
09-08-2019,SGE-1920/003845,CAN,36,14.94,Customer 188,10208.27,10.62,NEW DELHI,DL,Item 5,Category 3
10-08-2019,SGE-1920/003864,BKT,5,100,Customer 60,38578.4,147.12,CHENNAI,TN,Item 1,Category 1
12-08-2019,SGE-1920/003914,SET,10,240,Customer 56,229665.6,546.29,AHMEDABAD,GJ,Item 3,Category 2
13-08-2019,DD-1920/000168,SET,6,144,Customer 134,140587.2,0,BHARUCH,GJ,Item 3,Category 2
13-08-2019,DD-1920/000168,SET,2,48,Customer 134,46862.4,0,BHARUCH,GJ,Item 3,Category 2
13-08-2019,SGE-1920/003928,CAN,12,4.98,Customer 35,3597.2,6.98,PUNE,MH,Item 5,Category 3
14-08-2019,SGE-1920/003957,SET,4,96,Customer 4,96518.93,280.6,JAIPUR,RJ,Item 3,Category 2
14-08-2019,SGE-1920/003952,SET,6,144,Customer 33,134892.46,310.59,BHILWARA,RJ,Item 2,Category 2
16-08-2019,SGE-1920/003994,BKT,3,60,Customer 90,40773.02,107.4,MUMBAI,MH,Item 1,Category 1
16-08-2019,SGE-1920/003973,CAN,1008,418.32,Customer 42,197568,772.47,RAIGAD,MH,Item 5,Category 3
16-08-2019,SGE-1920/003970,CAN,24,9.96,Customer 194,6589.46,14,KANCHEEPURAM,TN,Item 5,Category 3
17-08-2019,SGE-1920/004031,BKT,5,100,Customer 38,51435,163.49,GHAZIABAD,UP,Item 1,Category 1
17-08-2019,SGE-1920/004030,BKT,15,300,Customer 83,194066.4,521.83,RANCHI,JH,Item 1,Category 1
17-08-2019,SGE-1920/004022,BKT,54,1080,Customer 91,394740,1560.53,ROURKELA,OR,Item 1,Category 1
19-08-2019,SGE-1920/004041,CAN,504,209.16,Customer 10,100800,388.83,MUMBAI,MH,Item 5,Category 3
19-08-2019,SGE-1920/004050,SET,14,336,Customer 56,314861.1,711.44,AHMEDABAD,GJ,Item 2,Category 2
19-08-2019,SGE-1920/004050,SET,3,72,Customer 56,68899.68,155.68,AHMEDABAD,GJ,Item 3,Category 2
19-08-2019,SGE-1920/004037,BKT,8,160,Customer 63,50544,222.57,VERAVAL,GJ,Item 1,Category 1
19-08-2019,SGE-1920/004055,KIT,95,1710,Customer 112,342000,2035.68,KATNI,MP,Item 4,Category 2
19-08-2019,SGE-1920/004048,BKT,5,100,Customer 182,64033.2,120.51,ADITYAPUR,JH,Item 1,Category 1
19-08-2019,SGE-1920/004040,CAN,100,41.5,Customer 45,19400,78.18,JAMSHEDPUR,JH,Item 5,Category 3
20-08-2019,SGE-1920/004070,CAN,240,99.6,Customer 38,48000,184.92,GHAZIABAD,UP,Item 5,Category 3
21-08-2019,SGE-1920/004156,CAN,48,19.92,Customer 53,11421.46,54.57,LUDHIANA,PB,Item 5,Category 3
21-08-2019,SGE-1920/004183,KIT,13,234,Customer 56,73681.92,336.63,AHMEDABAD,GJ,Item 4,Category 2
21-08-2019,SGE-1920/004163,CAN,24,9.96,Customer 126,6481.44,14,RAIGARH,CT,Item 5,Category 3
21-08-2019,SGE-1920/004177,KIT,30,540,Customer 38,157950,814.27,GHAZIABAD,UP,Item 4,Category 2
21-08-2019,SGE-1920/004167,SET,1,24,Customer 33,25377.56,56.05,BHILWARA,RJ,Item 2,Category 2
21-08-2019,SGE-1920/004165,CAN,10,4.15,Customer 69,3297.43,6,CHANDIGARH,CH,Item 5,Category 3
21-08-2019,SGE-1920/004197,KIT,10,180,Customer 109,58930,261.29,BHIWADI,RJ,Item 4,Category 2
21-08-2019,SGE-1920/004182,BKT,104,2080,Customer 195,640640,2876.27,THANE (W),MH,Item 1,Category 1
23-08-2019,DD-1920/000176,CAN,50,20.75,Customer 25,8500,0,JAMNAGAR,GJ,Item 5,Category 3
23-08-2019,SGE-1920/004246,SET,3,72,Customer 16,71912.84,161.11,BHOPAL,MP,Item 2,Category 2
23-08-2019,SGE-1920/004265,CAN,14,5.81,Customer 29,3780.84,7.55,VIJAYWADA,AP,Item 5,Category 3
23-08-2019,SGE-1920/004253,KIT,1,18,Customer 196,7592.84,37.9,NEW MUMBAI,MH,Item 4,Category 2
23-08-2019,SGE-1920/004258,BKT,20,400,Customer 91,161607.6,168.07,ROURKELA,OR,Item 1,Category 1
26-08-2019,SGE-1920/004300,CAN,300,124.5,Customer 17,75968.4,176.98,SONEBHANDRA,UP,Item 5,Category 3
26-08-2019,SGE-1920/004318,KIT,50,900,Customer 180,276813.98,2311.52,BOKARO,JH,Item 4,Category 2
27-08-2019,DD-1920/000178,BKT,10,200,Customer 1,80404,0,JAMNAGAR,GJ,Item 1,Category 1
27-08-2019,SGE-1920/004356,CAN,1008,418.32,Customer 12,197568,777.47,NASHIK,MH,Item 5,Category 3
27-08-2019,SGE-1920/004332,BKT,1,20,Customer 165,11438.82,33.9,KANPUR,UP,Item 1,Category 1
27-08-2019,SGE-1920/004345,CAN,504,209.16,Customer 138,100800,389.83,NASHIK,MH,Item 5,Category 3
27-08-2019,SGE-1920/004349,BKT,4,80,Customer 13,23520,109.46,VAPI,GJ,Item 1,Category 1
27-08-2019,SGE-1920/004355,BKT,6,120,Customer 197,40338,169.95,RAIPUR,CT,Item 1,Category 1
28-08-2019,SGE-1920/004377,KIT,2,36,Customer 57,12197.64,62.69,AHMEDABAD,GJ,Item 4,Category 2
28-08-2019,SGE-1920/004375,SET,20,480,Customer 91,343200,356.93,ROURKELA,OR,Item 3,Category 2
29-08-2019,SGE-1920/004410,CAN,12,4.98,Customer 87,3240.72,6.18,BELGAUM,KA,Item 5,Category 3
29-08-2019,SGE-1920/004383,BKT,3,60,Customer 22,18368.73,83.1,VADODARA,GJ,Item 1,Category 1
29-08-2019,SGE-1920/004423,BKT,117,2340,Customer 58,463320,3180.49,TRICHY,TN,Item 1,Category 1
29-08-2019,SGE-1920/004423,KIT,24,432,Customer 58,49758.72,341.57,TRICHY,TN,Item 4,Category 2
29-08-2019,SGE-1920/004393,BKT,2,40,Customer 23,25336.8,145.03,KAKINADA,AP,Item 1,Category 1
29-08-2019,SGE-1920/004427,SET,2,48,Customer 198,45132.93,89.29,ANKLESHWAR,GJ,Item 2,Category 2
29-08-2019,SGE-1920/004427,SET,2,48,Customer 198,49484.57,97.9,ANKLESHWAR,GJ,Item 3,Category 2
30-08-2019,SGE-1920/004463,CAN,17,7.06,Customer 53,4045.1,9.31,LUDHIANA,PB,Item 5,Category 3
30-08-2019,SGE-1920/004446,CAN,264,109.56,Customer 94,52800,204.91,MULUND,MH,Item 5,Category 3
30-08-2019,SGE-1920/004447,CAN,240,99.6,Customer 94,48000,185.92,MULUND,MH,Item 5,Category 3
30-08-2019,SGE-1920/004467,CAN,504,209.16,Customer 7,100800,388.83,GOA,GA,Item 5,Category 3
30-08-2019,SGE-1920/004465,CAN,8,3.32,Customer 70,2182.33,4.44,JAMSHEDPUR,JH,Item 5,Category 3
31-08-2019,DD-1920/000183,CAN,30,12.45,Customer 101,5100,0,RAIGAD,MH,Item 5,Category 3
31-08-2019,DD-1920/000183,CAN,270,112.05,Customer 101,45900,0,RAIGAD,MH,Item 5,Category 3
31-08-2019,DD-1920/000183,BKT,1,20,Customer 101,8040.4,0,RAIGAD,MH,Item 1,Category 1
31-08-2019,SGE-1920/004755,SET,12,288,Customer 75,254796.02,619.88,JHARSUGUDA,OR,Item 2,Category 2
31-08-2019,SGE-1920/004548,BKT,8,160,Customer 146,72600,245.5,HOWRAH,WB,Item 1,Category 1
31-08-2019,SGE-1920/004569,CAN,12,4.98,Customer 93,3240.72,6.3,GWALIOR,MP,Item 5,Category 3
31-08-2019,SGE-1920/004608,CAN,48,19.92,Customer 53,11421.46,36.25,LUDHIANA,PB,Item 5,Category 3
31-08-2019,SGE-1920/004659,KIT,10,180,Customer 90,77759.96,80.87,MUMBAI,MH,Item 4,Category 2
31-08-2019,SGE-1920/004749,SET,5,120,Customer 90,131640.77,281.55,MUMBAI,MH,Item 2,Category 2
31-08-2019,SGE-1920/004474,BKT,30,600,Customer 86,156000,802.24,INDORE,MP,Item 1,Category 1
31-08-2019,SGE-1920/004719,BKT,50,1000,Customer 86,260000,1335.4,INDORE,MP,Item 1,Category 1
31-08-2019,SGE-1920/004634,CAN,504,209.16,Customer 64,100800,394.83,SECUNDRABAD,TS,Item 5,Category 3
31-08-2019,SGE-1920/004639,KIT,20,360,Customer 17,107370.4,1101.67,SONEBHANDRA,UP,Item 4,Category 2
31-08-2019,SGE-1920/004533,CAN,1000,415,Customer 4,196000,783.84,JAIPUR,RJ,Item 5,Category 3
31-08-2019,SGE-1920/004534,CAN,500,207.5,Customer 4,98000,386.92,JAIPUR,RJ,Item 5,Category 3
31-08-2019,SGE-1920/004658,CAN,130,53.95,Customer 77,42594.55,92.14,JAMSHEDPUR,JH,Item 5,Category 3
31-08-2019,SGE-1920/004722,SET,1,24,Customer 61,22330.56,57.56,PALGHAR,MH,Item 2,Category 2
31-08-2019,SGE-1920/004655,SET,1,24,Customer 40,27435.28,123.33,HYDERABAD,TS,Item 2,Category 2
31-08-2019,SGE-1920/004602,BKT,1,20,Customer 194,12312,34.8,KANCHEEPURAM,TN,Item 1,Category 1
31-08-2019,SGE-1920/004623,CAN,12,4.98,Customer 92,2881.56,10.35,LUCKNOW,UP,Item 5,Category 3
31-08-2019,SGE-1920/004601,CAN,24,9.96,Customer 199,6481.44,16.39,DELHI,DL,Item 5,Category 3
31-08-2019,SGE-1920/004717,BKT,35,700,Customer 58,138600,2331.29,TRICHY,TN,Item 1,Category 1
31-08-2019,SGE-1920/004618,CAN,1010,419.15,Customer 155,197960,775.88,JAMSHEDPUR,JH,Item 5,Category 3
31-08-2019,SGE-1920/004670,SET,4,96,Customer 7,98605.82,227.22,GOA,GA,Item 2,Category 2
31-08-2019,SGE-1920/004551,BKT,3,60,Customer 121,34507.2,99.89,SURAT,GJ,Item 1,Category 1
31-08-2019,SGE-1920/004652,SET,27,648,Customer 91,463320,481.85,ROURKELA,OR,Item 3,Category 2
31-08-2019,SGE-1920/004652,SET,1,24,Customer 91,16920,17.6,ROURKELA,OR,Item 2,Category 2
31-08-2019,SGE-1920/004524,CAN,15,6.23,Customer 190,4185.93,7.39,KATNI,MP,Item 5,Category 3
07-09-2019,SGE-1920/004769,BKT,10,200,Customer 4,108596.7,327.94,JAIPUR,RJ,Item 1,Category 1
07-09-2019,SGE-1920/004783,SET,2,48,Customer 19,52160.91,109.25,JALANDHAR CITY,PB,Item 2,Category 2
07-09-2019,SGE-1920/004768,BKT,1,20,Customer 42,7644.3,22,RAIGAD,MH,Item 1,Category 1
09-09-2019,SGE-1920/004801,CAN,14,5.81,Customer 35,4196.73,7.32,PUNE,MH,Item 5,Category 3
10-09-2019,SGE-1920/004806,BKT,5,100,Customer 40,64143.09,264.78,HYDERABAD,TS,Item 1,Category 1
11-09-2019,SGE-1920/004844,CAN,24,9.96,Customer 188,6805.51,14.51,NEW DELHI,DL,Item 5,Category 3
12-09-2019,SGE-1920/004862,SET,1,24,Customer 75,21233,49.08,JHARSUGUDA,OR,Item 2,Category 2
12-09-2019,SGE-1920/004871,SET,7,168,Customer 4,154009.8,350.17,JAIPUR,RJ,Item 2,Category 2
13-09-2019,SGE-1920/004891,CAN,504,209.16,Customer 16,100800,388.83,BHOPAL,MP,Item 5,Category 3
14-09-2019,SGE-1920/004936,BKT,12,240,Customer 92,77760,335.87,LUCKNOW,UP,Item 1,Category 1
16-09-2019,SGE-1920/004969,BKT,1,20,Customer 90,12409.49,34.91,MUMBAI,MH,Item 1,Category 1
16-09-2019,SGE-1920/004977,CAN,100,41.5,Customer 17,25322.8,66.53,SONEBHANDRA,UP,Item 5,Category 3
17-09-2019,DD-1920/000200,CAN,55,22.83,Customer 30,8624.55,0,AHMEDABAD,GJ,Item 5,Category 3
17-09-2019,DD-1920/000199,CAN,14,5.81,Customer 65,2380,0,VADODARA,GJ,Item 5,Category 3
17-09-2019,DD-1920/000199,CAN,16,6.64,Customer 65,2720,0,VADODARA,GJ,Item 5,Category 3
17-09-2019,SGE-1920/005021,BKT,1,20,Customer 14,11049.6,25.49,RAJKOT,GJ,Item 1,Category 1
17-09-2019,SGE-1920/005007,CAN,24,9.96,Customer 173,7486.06,16.98,KOTHAGUDEM,AP,Item 5,Category 3
18-09-2019,SGE-1920/005041,CAN,12,4.98,Customer 90,3294.73,5.45,MUMBAI,MH,Item 5,Category 3
18-09-2019,SGE-1920/005054,SET,2,48,Customer 86,48587.95,115.1,INDORE,MP,Item 2,Category 2
18-09-2019,SGE-1920/005060,CAN,8,3.32,Customer 157,1934.4,0,GUWAHATI,AS,Item 5,Category 3
18-09-2019,SGE-1920/005039,BKT,1,20,Customer 194,12478.4,37.38,KANCHEEPURAM,TN,Item 1,Category 1
19-09-2019,ST/MR-552/18/000110,SET,-5,-120,Customer 90,-131640.77,281.62,MUMBAI,MH,Item 2,Category 2
19-09-2019,SGE-1920/005074,BKT,7,140,Customer 194,77140.45,229.56,KANCHEEPURAM,TN,Item 1,Category 1
20-09-2019,SGE-1920/005089,CAN,48,19.92,Customer 53,11421.46,33.02,LUDHIANA,PB,Item 5,Category 3
20-09-2019,SGE-1920/005105,BKT,67,1340,Customer 154,424512,1869.49,AHMEDABAD,GJ,Item 1,Category 1
20-09-2019,SGE-1920/005106,BKT,60,1200,Customer 154,408000,1704.32,AHMEDABAD,GJ,Item 1,Category 1
20-09-2019,SGE-1920/005111,BKT,1,20,Customer 44,11194.2,0,VISAKHAPATNAM,AP,Item 1,Category 1
20-09-2019,SGE-1920/005110,KIT,40,720,Customer 108,170000,0,BELLARY,KA,Item 4,Category 2
21-09-2019,SGE-1920/005128,SET,3,72,Customer 89,81026.89,196.57,AHMEDABAD,GJ,Item 3,Category 2
21-09-2019,SGE-1920/005132,BKT,3,60,Customer 141,20640,85.47,RAIPUR,CT,Item 1,Category 1
23-09-2019,DD-1920/000203,CAN,100,41.5,Customer 46,17000,0,BHARUCH,GJ,Item 5,Category 3
23-09-2019,DD-1920/000203,CAN,700,290.5,Customer 46,119000,0,BHARUCH,GJ,Item 5,Category 3
23-09-2019,SGE-1920/005161,BKT,1,20,Customer 200,11923.2,26.74,DINGIGUL,TN,Item 1,Category 1
23-09-2019,SGE-1920/005175,SET,22,528,Customer 4,484030.8,1135.34,JAIPUR,RJ,Item 2,Category 2
23-09-2019,SGE-1920/005176,BKT,1,20,Customer 61,6480,22,PALGHAR,MH,Item 1,Category 1
24-09-2019,SGE-1920/005220,CAN,48,19.92,Customer 53,11421.46,39.88,LUDHIANA,PB,Item 5,Category 3
24-09-2019,SGE-1920/005213,CAN,12,4.98,Customer 96,3597.2,8.23,BANGALORE,KA,Item 5,Category 3
24-09-2019,SGE-1920/005215,BKT,125,2500,Customer 108,351500,0,BELLARY,KA,Item 1,Category 1
24-09-2019,SGE-1920/005196,CAN,24,9.96,Customer 147,6939.4,21.83,BAHADURGARH,HR,Item 5,Category 3
24-09-2019,SGE-1920/005206,SET,6,144,Customer 100,150752.74,156.78,Bhubaneswar,OR,Item 3,Category 2
